lon,lat,ts_seconds,concentration,source,license,notes
37.4494,44.7455,29456930,0.0909,synthetic-blacksea-mix,CC0-1.0,Anapa
36.9057,45.2453,123509130,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.8105,44.9130,48778710,0.4669,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.8184,43.6943,90006030,0.2410,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7065,44.6383,29262389,0.1266,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.4735,40.9991,104942592,0.0788,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.7666,43.9249,116220146,0.1329,synthetic-blacksea-mix,CC0-1.0,Sochi
39.7390,41.1243,67131966,0.0521,synthetic-blacksea-mix,CC0-1.0,Trabzon
29.2810,44.2483,21022286,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.5849,43.4978,62338088,0.1357,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7060,44.6960,52484183,0.1733,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.3492,44.8129,21461895,0.7308,synthetic-blacksea-mix,CC0-1.0,Anapa
27.6875,42.2522,22139700,0.1454,synthetic-blacksea-mix,CC0-1.0,Burgas
38.4706,44.5130,148635856,0.0620,synthetic-blacksea-mix,CC0-1.0,offshore
39.6506,43.2970,73883874,0.0828,synthetic-blacksea-mix,CC0-1.0,Sochi
37.5887,44.7588,143092936,0.2990,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.8093,43.3928,22027594,0.3055,synthetic-blacksea-mix,CC0-1.0,Sochi
39.6501,40.6461,26917248,0.0964,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.1206,44.4094,123312845,0.0244,synthetic-blacksea-mix,CC0-1.0,offshore
39.5596,43.8252,24145785,0.2042,synthetic-blacksea-mix,CC0-1.0,Sochi
37.9111,44.9472,148597675,0.3007,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.6263,40.9110,141651705,0.3102,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.6003,41.0433,104794914,0.0252,synthetic-blacksea-mix,CC0-1.0,Trabzon
40.4513,43.6203,127551226,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.0856,45.1821,88530382,0.1562,synthetic-blacksea-mix,CC0-1.0,Anapa
39.8113,43.5746,11842785,0.3180,synthetic-blacksea-mix,CC0-1.0,Sochi
39.8086,43.4777,62841493,0.0594,synthetic-blacksea-mix,CC0-1.0,Sochi
37.9603,44.8583,43143767,0.2181,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.2821,45.1234,54728184,0.3944,synthetic-blacksea-mix,CC0-1.0,Anapa
37.3464,44.9620,97127054,0.0312,synthetic-blacksea-mix,CC0-1.0,Anapa
29.2023,43.9547,88339198,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.6069,41.0175,101095247,0.0234,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.7121,43.7716,54612445,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
39.5530,43.5495,64105570,0.0148,synthetic-blacksea-mix,CC0-1.0,Sochi
28.5665,43.8957,151810496,0.0842,synthetic-blacksea-mix,CC0-1.0,Constanta
39.6462,43.8729,57863795,0.0813,synthetic-blacksea-mix,CC0-1.0,Sochi
39.3667,43.0945,109799425,0.0805,synthetic-blacksea-mix,CC0-1.0,offshore
27.6488,42.6069,11957544,0.2252,synthetic-blacksea-mix,CC0-1.0,Burgas
39.4888,41.2450,46229285,0.1092,synthetic-blacksea-mix,CC0-1.0,Trabzon
33.0858,44.8509,84900531,0.0847,synthetic-blacksea-mix,CC0-1.0,offshore
27.6093,42.6179,119231638,0.2170,synthetic-blacksea-mix,CC0-1.0,Burgas
28.5244,43.4502,123290494,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.1394,44.7240,71956648,0.1265,synthetic-blacksea-mix,CC0-1.0,Anapa
38.2639,44.8975,142143257,0.1186,synthetic-blacksea-mix,CC0-1.0,offshore
28.9201,44.2597,127581356,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
37.1414,45.1624,16972624,0.2859,synthetic-blacksea-mix,CC0-1.0,Anapa
39.7908,40.9231,18410087,0.5335,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.5169,44.1409,73277199,0.2235,synthetic-blacksea-mix,CC0-1.0,Constanta
39.3529,43.5684,77351549,0.0877,synthetic-blacksea-mix,CC0-1.0,Sochi
38.1333,44.7871,12070213,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
36.9997,44.7811,80745402,0.1649,synthetic-blacksea-mix,CC0-1.0,Anapa
37.5081,44.8254,25155276,0.4765,synthetic-blacksea-mix,CC0-1.0,Anapa
28.4909,44.2558,73400218,0.1168,synthetic-blacksea-mix,CC0-1.0,Constanta
37.7361,44.7571,114133036,0.0985,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.9348,43.4201,92567491,0.0413,synthetic-blacksea-mix,CC0-1.0,Sochi
28.0203,44.2391,141987551,0.1018,synthetic-blacksea-mix,CC0-1.0,offshore
37.4352,44.8589,91867491,0.2311,synthetic-blacksea-mix,CC0-1.0,Anapa
28.9032,43.7544,149326756,0.0828,synthetic-blacksea-mix,CC0-1.0,Constanta
39.4144,43.6115,126554616,0.1162,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7201,44.7761,9140165,0.2323,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.8323,44.7558,110922857,0.7096,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.6373,44.3056,156106582,0.0729,synthetic-blacksea-mix,CC0-1.0,Constanta
37.9383,44.8056,44202247,0.2281,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.7610,42.4551,126758446,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
28.0751,44.2537,58731572,0.0253,synthetic-blacksea-mix,CC0-1.0,offshore
37.7633,44.8292,114137934,0.7116,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.9345,42.9049,11489318,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.3123,44.9270,94783134,0.0913,synthetic-blacksea-mix,CC0-1.0,Anapa
39.3592,41.2389,127650070,0.0902,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.5356,44.4548,29158511,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
37.6410,44.8127,61555603,0.2139,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.3775,44.9704,76582890,0.5662,synthetic-blacksea-mix,CC0-1.0,Anapa
38.8894,40.5504,11194094,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.4061,44.6302,124792221,0.0498,synthetic-blacksea-mix,CC0-1.0,Anapa
37.7811,44.8767,6629491,0.0675,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.9125,40.7176,106767582,0.0131,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.8056,44.7650,3310083,0.0704,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.6608,44.3749,98273584,0.1549,synthetic-blacksea-mix,CC0-1.0,Constanta
36.8865,44.4988,40431020,0.0396,synthetic-blacksea-mix,CC0-1.0,offshore
38.0976,44.9295,19802350,0.1728,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.6654,44.9172,45588387,0.2604,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.0704,43.2946,79937131,0.1581,synthetic-blacksea-mix,CC0-1.0,Sochi
39.9053,40.6303,107504055,0.0000,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.9943,44.6641,76140472,0.2963,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.2551,44.8760,60702073,0.2907,synthetic-blacksea-mix,CC0-1.0,Anapa
27.3239,41.8969,58716784,0.0110,synthetic-blacksea-mix,CC0-1.0,offshore
39.7514,41.0645,95490306,0.1756,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.5660,43.6527,9134862,0.1089,synthetic-blacksea-mix,CC0-1.0,Sochi
37.0772,44.9837,96780510,0.0473,synthetic-blacksea-mix,CC0-1.0,Anapa
28.7653,43.5269,111668957,0.0560,synthetic-blacksea-mix,CC0-1.0,offshore
37.6749,44.8084,109585879,0.1439,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.2028,44.9547,112103647,0.5804,synthetic-blacksea-mix,CC0-1.0,Anapa
28.5426,44.2409,18399692,0.3898,synthetic-blacksea-mix,CC0-1.0,Constanta
40.0993,40.7897,104116190,0.0131,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.3312,44.6583,73199582,0.1167,synthetic-blacksea-mix,CC0-1.0,Anapa
39.9889,41.2074,115885665,0.2194,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.7909,40.8318,87795601,0.4317,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.6490,43.5317,83845900,0.6319,synthetic-blacksea-mix,CC0-1.0,Sochi
39.4733,43.5432,65081111,0.0920,synthetic-blacksea-mix,CC0-1.0,Sochi
28.0601,42.5389,47673310,0.0312,synthetic-blacksea-mix,CC0-1.0,offshore
27.9123,42.4626,40292747,0.1064,synthetic-blacksea-mix,CC0-1.0,Burgas
37.4233,44.7032,102516013,0.1456,synthetic-blacksea-mix,CC0-1.0,Anapa
28.6613,44.2746,67849633,0.0948,synthetic-blacksea-mix,CC0-1.0,Constanta
40.0050,43.4583,56544585,0.1120,synthetic-blacksea-mix,CC0-1.0,Sochi
38.0007,44.3953,116955069,0.1670,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.9200,43.8090,136989346,0.1650,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7816,44.9703,59924400,0.0854,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.4124,41.0307,59579676,0.0187,synthetic-blacksea-mix,CC0-1.0,offshore
37.6539,44.6592,119700059,0.2015,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
34.0627,45.0226,145315227,0.0705,synthetic-blacksea-mix,CC0-1.0,offshore
28.6084,44.5373,87721686,0.0799,synthetic-blacksea-mix,CC0-1.0,Constanta
40.2147,40.9975,17519936,0.1152,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.9945,44.8848,16058711,0.3234,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.3331,42.2907,38848695,0.0416,synthetic-blacksea-mix,CC0-1.0,Burgas
37.5593,44.6526,67315882,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.3513,44.6842,54612322,0.4224,synthetic-blacksea-mix,CC0-1.0,Anapa
37.3867,44.7265,125129875,0.1380,synthetic-blacksea-mix,CC0-1.0,Anapa
37.9870,44.5502,36321235,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.3129,45.1296,120680057,0.1909,synthetic-blacksea-mix,CC0-1.0,Anapa
27.8319,42.5012,16679476,0.1335,synthetic-blacksea-mix,CC0-1.0,Burgas
37.8186,44.7324,40452778,0.0357,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.9619,42.5348,121738617,0.0838,synthetic-blacksea-mix,CC0-1.0,offshore
28.4320,44.0849,21633398,0.2287,synthetic-blacksea-mix,CC0-1.0,Constanta
28.0384,42.3597,40838615,0.0906,synthetic-blacksea-mix,CC0-1.0,offshore
28.6983,44.2932,96005624,0.0069,synthetic-blacksea-mix,CC0-1.0,Constanta
27.8834,42.4183,103172177,0.0089,synthetic-blacksea-mix,CC0-1.0,Burgas
39.6694,40.8174,137147318,0.0212,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.1456,41.1890,5168287,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
36.8678,44.8525,152861154,0.0619,synthetic-blacksea-mix,CC0-1.0,Anapa
37.0917,44.9310,94690148,0.0609,synthetic-blacksea-mix,CC0-1.0,Anapa
32.7914,44.8046,113480062,0.0332,synthetic-blacksea-mix,CC0-1.0,offshore
36.8363,44.5240,91734177,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.5482,40.8842,9296913,0.0170,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.8510,41.0091,28033647,0.4882,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.9269,43.9800,128321401,0.0288,synthetic-blacksea-mix,CC0-1.0,Constanta
39.3213,44.0709,98415330,0.0023,synthetic-blacksea-mix,CC0-1.0,offshore
40.1228,43.6440,102145125,0.0197,synthetic-blacksea-mix,CC0-1.0,Sochi
27.4675,42.0207,19639437,0.1166,synthetic-blacksea-mix,CC0-1.0,Burgas
39.7192,43.6123,75353144,0.3540,synthetic-blacksea-mix,CC0-1.0,Sochi
37.6375,44.7520,142943678,0.5007,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.2434,44.6984,21505916,0.3817,synthetic-blacksea-mix,CC0-1.0,Anapa
27.7422,42.7801,9425323,0.0516,synthetic-blacksea-mix,CC0-1.0,Burgas
28.5986,44.5016,112955843,0.0854,synthetic-blacksea-mix,CC0-1.0,Constanta
28.8952,44.0908,93127557,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
37.8152,44.4799,124058273,0.1507,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.3683,41.5590,88073677,0.1423,synthetic-blacksea-mix,CC0-1.0,offshore
39.8243,43.7501,125553284,0.0993,synthetic-blacksea-mix,CC0-1.0,Sochi
29.2943,43.9915,105378650,0.0022,synthetic-blacksea-mix,CC0-1.0,offshore
39.7401,43.7415,148024178,0.4660,synthetic-blacksea-mix,CC0-1.0,Sochi
40.1623,40.6966,61229764,0.0840,synthetic-blacksea-mix,CC0-1.0,offshore
39.8179,40.9022,49017762,0.4046,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.9881,44.8349,118181611,0.2300,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
36.8581,44.6038,77987947,0.1282,synthetic-blacksea-mix,CC0-1.0,offshore
37.3122,45.0459,151785016,0.4101,synthetic-blacksea-mix,CC0-1.0,Anapa
37.5451,44.5862,121420060,0.1396,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.7793,41.3171,2841543,0.0132,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.5190,44.8333,45468466,0.3494,synthetic-blacksea-mix,CC0-1.0,Anapa
37.0832,44.9062,84853076,0.3890,synthetic-blacksea-mix,CC0-1.0,Anapa
37.8803,44.8571,96714836,0.0757,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.4229,44.8216,25125565,0.1582,synthetic-blacksea-mix,CC0-1.0,Anapa
37.7148,45.1315,10406497,0.0886,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.4526,44.8179,139842776,0.1850,synthetic-blacksea-mix,CC0-1.0,Anapa
29.1170,44.4374,123206299,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.2296,44.8994,88150140,0.5956,synthetic-blacksea-mix,CC0-1.0,Anapa
28.5402,44.0897,121789479,0.1284,synthetic-blacksea-mix,CC0-1.0,Constanta
39.3874,40.8984,139884012,0.0108,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.8210,43.5511,133523840,0.0230,synthetic-blacksea-mix,CC0-1.0,Sochi
39.5187,40.6389,106292983,0.0530,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.1573,44.8177,150732434,0.3887,synthetic-blacksea-mix,CC0-1.0,Anapa
39.5426,43.4291,30376851,0.1551,synthetic-blacksea-mix,CC0-1.0,Sochi
40.1834,43.5130,45204214,0.0259,synthetic-blacksea-mix,CC0-1.0,Sochi
39.6910,40.9725,138830243,0.2702,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.7178,44.6749,118062713,0.6071,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.5565,44.1924,24621926,0.2642,synthetic-blacksea-mix,CC0-1.0,Constanta
28.4722,44.2230,45597261,0.2279,synthetic-blacksea-mix,CC0-1.0,Constanta
37.9650,44.7346,56273411,0.3062,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.9231,44.8419,66482046,0.0779,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.5819,44.7892,3872821,0.0370,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.0591,43.9857,123046396,0.0933,synthetic-blacksea-mix,CC0-1.0,offshore
40.0080,43.6311,28149707,0.1395,synthetic-blacksea-mix,CC0-1.0,Sochi
36.8811,44.9458,60199894,0.0530,synthetic-blacksea-mix,CC0-1.0,Anapa
39.8774,43.7130,65384611,0.0443,synthetic-blacksea-mix,CC0-1.0,Sochi
28.9234,43.9434,151877121,0.0836,synthetic-blacksea-mix,CC0-1.0,Constanta
40.4719,43.4257,26343841,0.0585,synthetic-blacksea-mix,CC0-1.0,offshore
38.9140,40.9666,48720191,0.0068,synthetic-blacksea-mix,CC0-1.0,offshore
39.4498,43.5452,2255222,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
27.1984,42.5261,101989128,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
37.5963,44.7705,65228017,0.0420,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.7200,41.1104,150010392,0.5416,synthetic-blacksea-mix,CC0-1.0,Trabzon
36.9263,44.8647,38203567,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
37.7104,44.9326,105756719,0.2407,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.5748,42.7739,8079555,0.1008,synthetic-blacksea-mix,CC0-1.0,Burgas
37.0343,44.7050,117641127,0.2457,synthetic-blacksea-mix,CC0-1.0,Anapa
37.1093,44.9533,127798451,0.0788,synthetic-blacksea-mix,CC0-1.0,Anapa
39.3644,43.7873,76053702,0.0917,synthetic-blacksea-mix,CC0-1.0,Sochi
39.6119,43.6490,62226859,0.1700,synthetic-blacksea-mix,CC0-1.0,Sochi
27.6335,42.3419,26749432,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
39.8980,44.0355,144602826,0.0812,synthetic-blacksea-mix,CC0-1.0,Sochi
37.5535,45.2376,28373931,0.1210,synthetic-blacksea-mix,CC0-1.0,Anapa
39.4815,43.7843,87243823,0.1638,synthetic-blacksea-mix,CC0-1.0,Sochi
37.5606,44.9881,68360463,0.0199,synthetic-blacksea-mix,CC0-1.0,Anapa
37.5991,44.4458,57331914,0.1421,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.2414,44.3584,126086792,0.0080,synthetic-blacksea-mix,CC0-1.0,Constanta
39.6449,40.9924,110621170,0.3833,synthetic-blacksea-mix,CC0-1.0,Trabzon
27.6456,42.4039,38796564,0.1211,synthetic-blacksea-mix,CC0-1.0,Burgas
37.3875,45.0455,53822881,0.5193,synthetic-blacksea-mix,CC0-1.0,Anapa
37.9252,44.2977,100385814,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.6553,41.0841,108065417,0.3204,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.6801,43.6708,103811903,0.2096,synthetic-blacksea-mix,CC0-1.0,Sochi
39.6804,43.4035,116771614,0.4275,synthetic-blacksea-mix,CC0-1.0,Sochi
28.8634,44.6723,39459679,0.0440,synthetic-blacksea-mix,CC0-1.0,offshore
37.3015,44.8842,84764892,0.9058,synthetic-blacksea-mix,CC0-1.0,Anapa
37.5161,44.9406,131415972,0.0491,synthetic-blacksea-mix,CC0-1.0,Anapa
39.6591,43.8096,104969117,0.1602,synthetic-blacksea-mix,CC0-1.0,Sochi
27.4414,42.5367,26680922,0.1516,synthetic-blacksea-mix,CC0-1.0,Burgas
27.9492,43.7505,2066475,0.0351,synthetic-blacksea-mix,CC0-1.0,offshore
39.6748,40.6790,93614993,0.0891,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.8055,40.9555,149357308,0.5179,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.6972,43.5466,155516577,0.1511,synthetic-blacksea-mix,CC0-1.0,Sochi
39.9883,43.5363,130910547,0.0412,synthetic-blacksea-mix,CC0-1.0,Sochi
37.5352,44.8742,13899790,0.2827,synthetic-blacksea-mix,CC0-1.0,Anapa
29.1408,43.8740,106060165,0.0677,synthetic-blacksea-mix,CC0-1.0,offshore
37.4794,44.7564,31303558,0.0007,synthetic-blacksea-mix,CC0-1.0,Anapa
37.5803,44.9341,2866813,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
27.2072,42.4597,67685178,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
40.4915,41.0207,90182151,0.0370,synthetic-blacksea-mix,CC0-1.0,offshore
39.9073,41.2421,74454744,0.1062,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.8209,40.8146,86234765,0.2799,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.7090,44.6820,154482133,0.3072,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.4609,44.9502,14498842,0.4637,synthetic-blacksea-mix,CC0-1.0,Anapa
28.6870,44.6655,104478288,0.1104,synthetic-blacksea-mix,CC0-1.0,offshore
38.0734,44.5423,62041203,0.0372,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.0505,42.7828,64969697,0.0647,synthetic-blacksea-mix,CC0-1.0,Burgas
32.6489,44.5998,144780893,0.0073,synthetic-blacksea-mix,CC0-1.0,offshore
39.5943,43.3865,128756261,0.1043,synthetic-blacksea-mix,CC0-1.0,Sochi
38.0104,44.5320,100101327,0.0283,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.7204,43.3896,20443701,0.3975,synthetic-blacksea-mix,CC0-1.0,Sochi
39.7307,41.4125,108355632,0.1309,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.6293,44.5084,48912441,0.3586,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.4514,44.7147,31493603,0.0212,synthetic-blacksea-mix,CC0-1.0,Anapa
39.2191,40.8625,67070814,0.0205,synthetic-blacksea-mix,CC0-1.0,offshore
27.4498,42.4446,106250227,0.4243,synthetic-blacksea-mix,CC0-1.0,Burgas
37.2167,44.8447,44445697,0.4099,synthetic-blacksea-mix,CC0-1.0,Anapa
37.9074,44.4573,118072278,0.2633,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.2323,44.7634,86785532,0.4291,synthetic-blacksea-mix,CC0-1.0,Anapa
39.0685,40.6451,103988448,0.0286,synthetic-blacksea-mix,CC0-1.0,offshore
38.1665,44.9072,50646065,0.0580,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.7610,40.7308,104928976,0.0145,synthetic-blacksea-mix,CC0-1.0,Trabzon
27.0931,42.7934,77077248,0.0861,synthetic-blacksea-mix,CC0-1.0,Burgas
37.7281,45.0074,72978199,0.1048,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.3080,43.9055,82657822,0.1026,synthetic-blacksea-mix,CC0-1.0,offshore
28.3296,44.4199,65816529,0.0497,synthetic-blacksea-mix,CC0-1.0,Constanta
40.2068,41.2541,143245918,0.0697,synthetic-blacksea-mix,CC0-1.0,offshore
39.6812,43.5314,136566217,0.3887,synthetic-blacksea-mix,CC0-1.0,Sochi
39.4891,43.5706,67095560,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
39.6756,40.8911,33495178,0.1726,synthetic-blacksea-mix,CC0-1.0,Trabzon
27.2968,42.6837,52087955,0.1741,synthetic-blacksea-mix,CC0-1.0,Burgas
37.6129,44.8609,146103739,0.2559,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
36.9257,44.9028,105094861,0.0964,synthetic-blacksea-mix,CC0-1.0,Anapa
39.8042,43.2509,6121871,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
27.1957,41.9570,27962211,0.0538,synthetic-blacksea-mix,CC0-1.0,offshore
39.9724,41.4062,88576705,0.0853,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.2451,44.2198,121667589,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
40.1072,41.1142,126368645,0.1185,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.7133,44.9331,19350586,0.2495,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.8050,44.6117,91980205,0.1480,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
29.0466,44.0759,75009254,0.0798,synthetic-blacksea-mix,CC0-1.0,Constanta
28.5656,43.6765,130554994,0.0330,synthetic-blacksea-mix,CC0-1.0,Constanta
39.3789,41.0734,30258994,0.1448,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.7112,44.7677,58871586,0.2945,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.1646,42.5663,13297393,0.1583,synthetic-blacksea-mix,CC0-1.0,Burgas
40.2253,41.0943,110776726,0.0678,synthetic-blacksea-mix,CC0-1.0,offshore
38.4288,44.5339,124413890,0.0195,synthetic-blacksea-mix,CC0-1.0,offshore
39.9998,43.3737,106022177,0.0819,synthetic-blacksea-mix,CC0-1.0,Sochi
37.5126,44.5833,142205695,0.2760,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.5020,43.5849,63382836,0.0455,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7732,44.6888,68746215,0.0902,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
29.2012,43.7106,107198362,0.0034,synthetic-blacksea-mix,CC0-1.0,offshore
27.5831,42.4627,42512661,0.2287,synthetic-blacksea-mix,CC0-1.0,Burgas
28.5809,43.7913,1859020,0.0063,synthetic-blacksea-mix,CC0-1.0,Constanta
39.8285,40.9859,17036812,0.3819,synthetic-blacksea-mix,CC0-1.0,Trabzon
38.0227,44.7437,48465225,0.3275,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.3659,43.4662,3670814,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
28.5288,44.5294,85004857,0.1800,synthetic-blacksea-mix,CC0-1.0,Constanta
37.9275,44.8192,131965746,0.0422,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.0824,43.4230,70339847,0.0112,synthetic-blacksea-mix,CC0-1.0,Sochi
39.3697,40.4797,71871667,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.3877,44.0124,59333686,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.9280,44.7111,45081466,0.3740,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.9665,43.8644,49034211,0.2227,synthetic-blacksea-mix,CC0-1.0,Sochi
37.4299,45.0849,115808058,0.4369,synthetic-blacksea-mix,CC0-1.0,Anapa
37.6657,44.5941,97882104,0.0821,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.5001,42.9108,50416207,0.1852,synthetic-blacksea-mix,CC0-1.0,Burgas
39.2155,41.3781,147964212,0.0333,synthetic-blacksea-mix,CC0-1.0,offshore
37.1437,44.9791,5562787,0.1264,synthetic-blacksea-mix,CC0-1.0,Anapa
28.4380,44.0092,60961969,0.0123,synthetic-blacksea-mix,CC0-1.0,Constanta
32.9823,44.5961,153568035,0.1378,synthetic-blacksea-mix,CC0-1.0,offshore
37.4716,44.7291,147995738,0.4620,synthetic-blacksea-mix,CC0-1.0,Anapa
37.7107,44.6726,149752814,0.5605,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.7663,44.1712,43658162,0.3308,synthetic-blacksea-mix,CC0-1.0,Constanta
39.5763,40.7231,115443511,0.2828,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.7176,43.6300,36222295,0.0019,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7443,44.7924,115533349,0.6936,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.6583,44.0208,155522160,0.0120,synthetic-blacksea-mix,CC0-1.0,Constanta
39.9951,40.6242,74103573,0.0000,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.8075,44.7264,83712288,0.7999,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
